id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon,new_lat,new_lon,new_province,lon_mclp,lat_mclp,province_mclp
4623.0,,Rue des monts ,,6001,Marcinelle,Hainaut,"rez de ch,local gardiens",,,,"Rue des monts , 6001 Marcinelle, Hainaut",50.39867,4.43632,51.25754,4.34537,Provincie Antwerpen,4.36225,51.35537,Provincie Antwerpen
4624.0,,Rue de l asie,,6001,Marcinelle,Hainaut,"rez,local gardiensaccès par s omni",,,,"Rue de l asie, 6001 Marcinelle, Hainaut",50.37908,4.43758,51.34452085714286,3.270041714285714,Provincie West-Vlaanderen,3.880444,51.128837,Provincie Oost-Vlaanderen
4625.0,,Terhulpsesteenweg ,120.0,1000,Brussel,Bruxelles-brussel,"glvl,rechts vd hoofdingang",,,,"Terhulpsesteenweg , 1000 Brussel, Bruxelles-brussel",50.7613064,4.4525119,51.1000275,4.34487,Provincie Antwerpen,4.5120070000000005,50.7816665,Provincie Vlaams-Brabant
4626.0,,Berchemstadionstraat,73.0,2600,Berchem,Antwerpen,"hoofdingang,glvl",,,,"Berchemstadionstraat, 2600 Berchem, Antwerpen",51.1883128,4.4374238,50.94551285714286,4.546892285714286,Provincie Vlaams-Brabant,5.077885,49.78596,Provincie Luxemburg
4628.0,Appareil fixe-Vast apparaat,Rue des gottes,8.0,4051,Vaux-sous-chèvrement,Liège,La Ferme de Chevremont - in de cafetaria,Non-Nee,Non-Nee,,"Rue des gottes, 4051 Vaux-sous-chèvrement, Liège",50.6012909,5.6533469,49.958935,4.925385,Provincie Namen,5.70472,50.7378825,Provincie Luik
4631.0,,Bevrijdingslaan ,,8700,Tielt,West-vlaanderen,"receptie,showroom glvl",,,,"Bevrijdingslaan , 8700 Tielt, West-vlaanderen",51.000012,3.3525503,50.62275,6.02834,Provincie Luik,5.54602,51.09633,Provincie Limburg
4632.0,,Bevrijdingslaan,,8700,Tielt,West-vlaanderen,magazijn,,,,"Bevrijdingslaan, 8700 Tielt, West-vlaanderen",51.000012,3.3525503,51.14108,4.133257,Provincie Oost-Vlaanderen,5.098319,50.898773,Provincie Vlaams-Brabant
4633.0,,Jules bordetlaan ,48.0,8670,Koksijde,West-vlaanderen,"glvl, kleine zaal rechts",,,,"Jules bordetlaan , 8670 Koksijde, West-vlaanderen",51.117577,2.6744402,51.05975,3.573999,Provincie Oost-Vlaanderen,4.733392,50.867629,Provincie Vlaams-Brabant
4634.0,,Rue des coquelicots ,,4020,Liège,Liège,face à la récept sous vascal,,,,"Rue des coquelicots , 4020 Liège, Liège",50.6357288,5.6141869,50.33624666666667,4.90741,Provincie Namen,3.68947,50.40473,Provincie Henegouwen
4635.0,,Rue du bosquet ,15.0,1348,Louvain-la-neuve,Brabant wallon,"rez,proximiti",,,,"Rue du bosquet , 1348 Louvain-la-neuve, Brabant wallon",50.6605271,4.6288818,50.919754,3.579445,Provincie Oost-Vlaanderen,3.561158,51.059381,Provincie Oost-Vlaanderen
4636.0,,Rue vieille,55.0,5570,Baronville,Namur,"salle des fêtes,rez de ch",,,,"Rue vieille, 5570 Baronville, Namur",50.1264148,4.9473741,50.50479,4.16615,Provincie Henegouwen,5.56874,50.50243,Provincie Luik
4637.0,,Rue de l agace,5.0,7061,Casteaumons),Hainaut,sous le préau de la cour de récré,,,,"Rue de l agace, 7061 Casteaumons), Hainaut",50.5136555,4.0065534,51.146115,4.551235,Provincie Antwerpen,5.83135,49.56122,Provincie Luxemburg
4638.0,,Rue de la place,,7062,Naast,Hainaut,"rez,couloir accès sal polyva",,,,"Rue de la place, 7062 Naast, Hainaut",50.5539032,4.1003509,50.856994,3.2576375,Provincie West-Vlaanderen,3.39298,50.5178,Provincie Henegouwen
4639.0,,Place van zeeland,33.0,7060,Soignies,Hainaut,"rez,hall entrée",,,,"Place van zeeland, 7060 Soignies, Hainaut",50.5785769,4.0684611,50.50351666666667,5.1254333333333335,Provincie Namen,4.5846,51.260855,Provincie Antwerpen
4640.0,,Rue joseph quintart ,127.0,7063,Chaussée-notre-dame-louvignies,Hainaut,"hall entrée,rez",,,,"Rue joseph quintart , 7063 Chaussée-notre-dame-louvignies, Hainaut",50.5900873,3.9969453,51.09058,4.374004285714285,Provincie Antwerpen,3.0224385,50.899257,Provincie West-Vlaanderen
4641.0,,Rue centrale,8.0,7063,Neufvilles,Hainaut,sous le préau de la cour récréatio,,,,"Rue centrale, 7063 Neufvilles, Hainaut",50.5672076,4.0015201,50.8089645,3.24038825,Provincie West-Vlaanderen,4.71395,50.72278,Provincie Waals-Brabant
4642.0,,Rue noblehaye ,113.0,4653,Bolland,Liège,"vestiaire de l arbitre,rez de ch",,,,"Rue noblehaye , 4653 Bolland, Liège",50.6491594,5.7671074,51.1444225,5.6063725,Provincie Limburg,5.499493333333334,50.971136666666666,Provincie Limburg
4643.0,,Place terdelt ,1.0,1030,Bruxelles,Bruxelles-brussel,,,,,"Place terdelt , 1030 Bruxelles, Bruxelles-brussel",50.8683032,4.3897767,50.404005,3.7755125,Provincie Henegouwen,4.053325,50.878863,Provincie Oost-Vlaanderen
4644.0,,Boulevard ernest solvay ,475.0,4000,Liège,Liège,rez de ch de l établi,,,,"Boulevard ernest solvay , 4000 Liège, Liège",50.6590203,5.5976884,51.0691925,5.2070825,Provincie Limburg,3.4334875,50.936341999999996,Provincie West-Vlaanderen
4645.0,,Henry fordlaan ,1.0,3600,Genk,Limburg,"ingang Munsterenstr,EHBO lokaal",,,,"Henry fordlaan , 3600 Genk, Limburg",50.9207085,5.4856338,51.157333333333334,4.372850000000001,Provincie Antwerpen,4.376170974636364,50.87161187818182,Brussels Hoofdstedelijk Gewest
4646.0,,Rue du 28 juin ,102.0,6180,Courcelles,Hainaut,salle paroisiale,,,,"Rue du 28 juin , 6180 Courcelles, Hainaut",50.4620528,4.3694277,50.422195,4.8635,Provincie Namen,4.705975333333333,50.992355333333336,Provincie Vlaams-Brabant
4647.0,,Rue du calvaire ,29.0,6061,Montignies-sur-sambre,Hainaut,"salle de gym, rez de ch",,,,"Rue du calvaire , 6061 Montignies-sur-sambre, Hainaut",50.4250276,4.475118,51.057424,4.211384,Provincie Antwerpen,4.289252,50.781567,Provincie Vlaams-Brabant
4648.0,,Rue d oignies ,3.0,6250,Aiseau,Hainaut,,,,,"Rue d oignies , 6250 Aiseau, Hainaut",50.4261445,4.603808,50.65528,4.48643,Provincie Waals-Brabant,4.32766821585,50.8654244055,Brussels Hoofdstedelijk Gewest
4649.0,,Rue ernest solvay ,339.0,4000,Liège,Liège,hall d entrée bât. Principal,,,,"Rue ernest solvay , 4000 Liège, Liège",50.6095385,5.5561344,50.62264,5.384675,Provincie Luik,5.554416666666667,50.832543333333334,Provincie Limburg
4650.0,,Rue st exupéry ii ,14.0,6041,Gosselies,Hainaut,3ième étage centre,,,,"Rue st exupéry ii , 6041 Gosselies, Hainaut",50.4702226,4.4640684,50.905662666666665,4.782575,Provincie Vlaams-Brabant,3.7286,50.33926,Provincie Henegouwen
4651.0,,Rue liège airport ,50.0,4460,Grâce-hollogne,Liège,3ème étage,,,,"Rue liège airport , 4460 Grâce-hollogne, Liège",50.6335005,5.4798967,51.340528375,3.2849265625,Provincie West-Vlaanderen,4.70757,50.68594,Provincie Waals-Brabant
4652.0,,Sint-jansstraat ,132.0,9982,Sint-laureins,Oost-vlaanderen,n tunneltje - onthaal,,,,"Sint-jansstraat , 9982 Sint-laureins, Oost-vlaanderen",51.2578933,3.5843449,50.942742375,4.052276375,Provincie Oost-Vlaanderen,5.86245,50.28804,Provincie Luxemburg
4654.0,,Schupstraat ,9.0,2018,Antwerpen,Antwerpen,"blok B,2° verdoffice",,,,"Schupstraat , 2018 Antwerpen, Antwerpen",51.2144535,4.4182995,50.75321,3.66858,Provincie Henegouwen,3.820042,51.016048,Provincie Oost-Vlaanderen
4655.0,,Schupstraat ,9.0,2018,Antwerpen,Antwerpen,"blok +C,2° verdfactory",,,,"Schupstraat , 2018 Antwerpen, Antwerpen",51.2144535,4.4182995,51.258275,4.966235,Provincie Antwerpen,5.02151,50.48585,Provincie Namen
4656.0,,Waversesteenweg ,1100.0,1180,Brussel,Bruxelles-brussel,,,,,"Waversesteenweg , 1180 Brussel, Bruxelles-brussel",50.82174269999999,4.4062889,51.068607666666665,3.6534066666666662,Provincie Oost-Vlaanderen,4.8356,50.71724,Provincie Waals-Brabant
4657.0,,Rue faubourg de bruxelles ,105.0,6041,Gosselies,Hainaut,local éducateurs,,,,"Rue faubourg de bruxelles , 6041 Gosselies, Hainaut",50.4747868,4.4374645,50.811967333333335,4.924048333333333,Provincie Vlaams-Brabant,4.65374,51.20807,Provincie Antwerpen
4658.0,,Boulevard pacheco,32.0,1000,Bruxelles,Bruxelles-brussel,"RDC,poste de garde sécurité",,,,"Boulevard pacheco, 1000 Bruxelles, Bruxelles-brussel",50.8520424,4.3623969,50.8355365,3.15782575,Provincie West-Vlaanderen,4.56577,50.7295,Provincie Waals-Brabant
4659.0,,Interleuvenlaan ,15.0,3001,Heverlee,Vlaams-brabant,"receptie,1° verd",,,,"Interleuvenlaan , 3001 Heverlee, Vlaams-brabant",50.8507187,4.7303674,50.16207,6.05842,Provincie Luik,4.76513,50.68315,Provincie Waals-Brabant
4660.0,,Avenue des pleiades ,73.0,1200,Brussel,Bruxelles-brussel,"2de verd,rechts voor lift",,,,"Avenue des pleiades , 1200 Brussel, Bruxelles-brussel",50.8546775,4.4207595,50.75741125,3.590218,Provincie Oost-Vlaanderen,4.032911,51.2239865,Provincie Oost-Vlaanderen
4661.0,,Brusselsesteenweg ,288.0,3090,Overijse,Vlaams-brabant,printerlokaal achter recept,,,,"Brusselsesteenweg , 3090 Overijse, Vlaams-brabant",50.7829478,4.5082486,50.801567,4.22471125,Provincie Vlaams-Brabant,5.13691,50.63082,Provincie Luik
4662.0,,Rue carli ,13.0,1140,Bruxelles,Bruxelles-brussel,à droite de la réception,,,,"Rue carli , 1140 Bruxelles, Bruxelles-brussel",50.8804131,4.3916108,50.83870666666667,3.2882766666666665,Provincie West-Vlaanderen,5.37664,50.78255,Provincie Limburg
4663.0,,Avenue herman debroux,46.0,1160,Bruxelles,Bruxelles-brussel,réception 6ième étage,,,,"Avenue herman debroux, 1160 Bruxelles, Bruxelles-brussel",50.8127249,4.430998,50.866934,3.39410975,Provincie West-Vlaanderen,4.741358,50.982723,Provincie Vlaams-Brabant
4664.0,,Place antoine gilson ,6.0,1170,Bruxelles,Bruxelles-brussel,façade,,,,"Place antoine gilson , 1170 Bruxelles, Bruxelles-brussel",50.7979385,4.4170986,50.9059775,3.71777225,Provincie Oost-Vlaanderen,3.556653,51.030645666666665,Provincie Oost-Vlaanderen
4665.0,,Rue grates,3.0,1170,Bruxelles,Bruxelles-brussel,sur la façade du n° 3,,,,"Rue grates, 1170 Bruxelles, Bruxelles-brussel",50.8077767,4.4017586,50.58674111111111,4.312325555555556,Provincie Waals-Brabant,3.948588,50.447630000000004,Provincie Henegouwen
4666.0,,Avenue des nymphes,1.0,1170,Bruxelles,Bruxelles-brussel,"en face de la piste,niv escal",,,,"Avenue des nymphes, 1170 Bruxelles, Bruxelles-brussel",50.8058898,4.4141073,51.21177333333333,4.42959,Provincie Antwerpen,4.68906,51.21654,Provincie Antwerpen
4667.0,,Rue lambert vandervelde ,31.0,1170,Bruxelles,Bruxelles-brussel,couloir principal,,,,"Rue lambert vandervelde , 1170 Bruxelles, Bruxelles-brussel",50.8117257,4.3974285,50.65837142857143,5.986531428571428,Provincie Luik,3.98476,50.60928,Provincie Henegouwen
4668.0,,Quai saint brice ,35.0,7500,Tournai,Hainaut,,,,,"Quai saint brice , 7500 Tournai, Hainaut",50.6082026,3.3915755,50.25431,6.06404,Provincie Luik,3.82264,50.53535,Provincie Henegouwen
4669.0,,Rue des blancs arbres ,1.0,7911,Hacquegnies,Hainaut,local derrière la récepti,,,,"Rue des blancs arbres , 7911 Hacquegnies, Hainaut",50.6445366,3.6035852,50.63055,5.670485,Provincie Luik,3.1973779999999996,51.1698045,Provincie West-Vlaanderen
4670.0,,Chaussée d ixelles,213.0,1050,Bruxelles,Bruxelles-brussel,"rez,sur le mur de gauche",,,,"Chaussée d ixelles, 1050 Bruxelles, Bruxelles-brussel",50.8327497,4.3667058,50.976522,5.278608,Provincie Limburg,5.54887,50.73974,Provincie Luik
4671.0,,Boulevard du souverain,36.0,1170,Bruxelles,Bruxelles-brussel,"4° étage,en face accueil",,,,"Boulevard du souverain, 1170 Bruxelles, Bruxelles-brussel",50.8057269,4.4266179,50.727285,3.5177199999999997,Provincie Henegouwen,4.3774013932999996,50.831044553249995,Brussels Hoofdstedelijk Gewest
4672.0,,Avenue de villas,3.0,4180,Hamoir,Liège,local de remplissage,,,,"Avenue de villas, 4180 Hamoir, Liège",50.4317566,5.5352772,51.12946049999999,3.8404835,Provincie Oost-Vlaanderen,4.249354,50.771026,Provincie Vlaams-Brabant
4673.0,,Avenue des villas,3.0,4180,Hamoir,Liège,couloir entr s échage et surge,,,,"Avenue des villas, 4180 Hamoir, Liège",50.4317566,5.5352772,50.47776666666667,3.66703,Provincie Henegouwen,2.5859685,51.1017315,Provincie West-Vlaanderen
4674.0,,Klein opperstraat,8.0,3201,Langdorp,Vlaams-brabant,veranda clubhuis,,,,"Klein opperstraat, 3201 Langdorp, Vlaams-brabant",51.0170425,4.892667,50.44663,5.54835,Provincie Luik,4.380433333333333,50.418573333333335,Provincie Henegouwen
4675.0,,Bergensesteenweg,1024.0,1070,Brussel,Bruxelles-brussel,"1° verd, kopielokaal",,,,"Bergensesteenweg, 1070 Brussel, Bruxelles-brussel",50.8428355,4.3351247,50.97352766666667,3.6476326666666665,Provincie Oost-Vlaanderen,4.038154,50.848994,Provincie Oost-Vlaanderen
4676.0,,Jan samijsstraat ,9.0,9050,Gentbrugge,Oost-vlaanderen,"1ste verd, kopielokaal",,,,"Jan samijsstraat , 9050 Gentbrugge, Oost-vlaanderen",51.0422649,3.7515996,50.36748,5.02636,Provincie Namen,3.42448,50.890720333333334,Provincie West-Vlaanderen
4677.0,,Boulevard des invalides,214.0,1160,Bruxelles,Bruxelles-brussel,réception,,,,"Boulevard des invalides, 1160 Bruxelles, Bruxelles-brussel",50.8180236,4.4113849,50.567252,5.4551940000000005,Provincie Luik,4.553705,50.42566,Provincie Henegouwen
4678.0,,Chaussée de wavre ,1854.0,1160,Bruxelles,Bruxelles-brussel,cafétaria,,,,"Chaussée de wavre , 1160 Bruxelles, Bruxelles-brussel",50.821486,4.4066304,50.46086666666667,5.648736666666666,Provincie Luik,5.539936666666667,50.61024333333334,Provincie Luik
4679.0,,Chaussée de wavre ,1690.0,1160,Bruxelles,Bruxelles-brussel,"salle""Vrijdag"",2° étage",,,,"Chaussée de wavre , 1160 Bruxelles, Bruxelles-brussel",50.821486,4.4066304,51.10143,4.413374285714286,Provincie Antwerpen,5.98806,50.19821,Provincie Luxemburg
4680.0,,Waversesteenweg ,1945.0,1160,Brussel,Bruxelles-brussel,"3° étage,bij verlaten lift",,,,"Waversesteenweg , 1160 Brussel, Bruxelles-brussel",50.822204,4.404761,51.005164,3.621912666666667,Provincie Oost-Vlaanderen,4.95052,50.54519,Provincie Namen
4681.0,,Hengstenberg,107.0,3090,Overijse,Vlaams-brabant,"ingang leveranciers,colli s ontva",,,,"Hengstenberg, 3090 Overijse, Vlaams-brabant",50.7789031,4.5019824,50.77474,5.5174275,Provincie Limburg,3.80563,50.511759999999995,Provincie Henegouwen
4682.0,,Raketstraat ,60.0,1130,Brussel,Bruxelles-brussel,"1ste verd, receptie",,,,"Raketstraat , 1130 Brussel, Bruxelles-brussel",50.8777224,4.4221934,50.63428,5.88182,Provincie Luik,4.40083,50.79776,Brussels Hoofdstedelijk Gewest
4683.0,,Route de bavay z.i. ,2.0,7080,Frameries,Hainaut,local des contremaitres,,,,"Route de bavay z.i. , 7080 Frameries, Hainaut",50.3957169,3.9142994,50.26182,5.01448,Provincie Namen,3.42676,50.758246,Provincie West-Vlaanderen
4684.0,,Rue chapelle marion ,1.0,5030,Gembloux,Namur,réception,,,,"Rue chapelle marion , 5030 Gembloux, Namur",50.5637,4.6898,50.88556,4.521544,Provincie Vlaams-Brabant,4.13378,50.63791,Provincie Waals-Brabant
4685.0,,St-jozefstraat ,1.0,8820,Torhout,West-vlaanderen,"buitenzijde gebouw,links hoofding",,,,"St-jozefstraat , 8820 Torhout, West-vlaanderen",51.069173,3.1064072,50.34841,4.284065,Provincie Henegouwen,4.195048999999999,50.966974500000006,Provincie Vlaams-Brabant
4686.0,,Fond des rivaux,,5500,Dinant,Namur,"buvette-club sportif,anc ch d Yvoi",,,,"Fond des rivaux, 5500 Dinant, Namur",50.2909477,4.8969495,50.46309125,4.33489625,Provincie Henegouwen,3.72914,51.06848266666667,Provincie Oost-Vlaanderen
4687.0,,Rue le marais,76.0,4530,Villers-le-bouillet,Liège,entrée principale,,,,"Rue le marais, 4530 Villers-le-bouillet, Liège",50.5824137,5.275565,50.97269033333333,3.3089536666666666,Provincie West-Vlaanderen,5.944190000000001,50.623014999999995,Provincie Luik
4688.0,,Rue de waremme ,5.0,4530,Villers-le-bouillet,Liège,entrée principale,,,,"Rue de waremme , 4530 Villers-le-bouillet, Liège",50.583484,5.2599935,50.83472409633333,4.390206320653333,Brussels Hoofdstedelijk Gewest,3.99739,50.66043,Provincie Henegouwen
4689.0,,Rue des marronniers ,16.0,4530,Villers-le-bouillet,Liège,entrée principale,,,,"Rue des marronniers , 4530 Villers-le-bouillet, Liège",50.5692979,5.2646673,50.14238,5.31236,Provincie Luxemburg,3.1230279999999997,50.834832500000005,Provincie West-Vlaanderen
4690.0,,Rue résidence charles plisnier ,28.0,7000,Mons,Hainaut,local cuisine,,,,"Rue résidence charles plisnier , 7000 Mons, Hainaut",50.47687,3.9187,50.835378,3.8723825,Provincie Oost-Vlaanderen,4.519812,50.943644,Provincie Vlaams-Brabant
4691.0,,Rue reine astrid ,179.0,4480,Engis,Liège,hall accueil,,,,"Rue reine astrid , 4480 Engis, Liège",50.5861301,5.3973302,51.02861,3.05278,Provincie West-Vlaanderen,5.07799,51.31472,Provincie Antwerpen
4692.0,,Rue batis de corère,,5330,Assesse,Namur,extérieur,,,,"Rue batis de corère, 5330 Assesse, Namur",50.3793717,4.9849669,50.837241,3.83898,Provincie Oost-Vlaanderen,3.101601,51.3027315,Provincie West-Vlaanderen
4693.0,,Rue wilmet ,5.0,6110,Montigny-le-tilleul,Hainaut,hall accueil,,,,"Rue wilmet , 6110 Montigny-le-tilleul, Hainaut",50.3769529,4.3786532,50.8899575,4.450828,Provincie Vlaams-Brabant,3.9116705,51.036037,Provincie Oost-Vlaanderen
4694.0,,Rue de coulsore ,,6110,Montigny-le-tilleul,Hainaut,cafetaria,,,,"Rue de coulsore , 6110 Montigny-le-tilleul, Hainaut",50.3764927,4.3492182,50.38591,5.31596,Provincie Luik,4.4798,50.344775,Provincie Henegouwen
4695.0,,Rue bois frion ,,6110,Montigny-le-tilleul,Hainaut,cafetaria,,,,"Rue bois frion , 6110 Montigny-le-tilleul, Hainaut",50.3774433,4.3685213,50.29457,5.83457,Provincie Luik,4.813695,50.976606,Provincie Vlaams-Brabant
4696.0,,Rue de saint hubert ,,6950,Nassogne,Luxembourg,cafetaria,,,,"Rue de saint hubert , 6950 Nassogne, Luxembourg",50.1128826,5.3192959,49.98779666666667,5.252413333333333,Provincie Luxemburg,4.77428,50.28194,Provincie Namen
4697.0,,Grand rue ,,6953,Masbourg,Luxembourg,hall accueil,,,,"Grand rue , 6953 Masbourg, Luxembourg",50.11340999999999,5.31374,50.22321,4.29812,Provincie Henegouwen,5.957723333333333,50.72626,Provincie Luik
4698.0,,Grand rue,,6951,Bande,Luxembourg,vestiaires,,,,"Grand rue, 6951 Bande, Luxembourg",50.1651711,5.4118579,51.15396,2.7807835,Provincie West-Vlaanderen,4.581926666666667,50.464416666666665,Provincie Henegouwen
4699.0,,Place communale ,1.0,6950,Nassogne,Luxembourg,hall accueil,,,,"Place communale , 6950 Nassogne, Luxembourg",50.128636,5.342435,50.55008,3.62701,Provincie Henegouwen,5.041771,50.866647,Provincie Vlaams-Brabant
4700.0,,Rue de la haut ,3.0,6950,Nassogne,Luxembourg,hall accueil,,,,"Rue de la haut , 6950 Nassogne, Luxembourg",50.1186045,5.3798397,50.817662,3.428313,Provincie West-Vlaanderen,4.395314710899999,50.874483050500004,Brussels Hoofdstedelijk Gewest
4701.0,,Rue des allies,,6953,Forrières,Luxembourg,vestiaires,,,,"Rue des allies, 6953 Forrières, Luxembourg",50.1348624,5.2907481,50.922949875,3.2598685,Provincie West-Vlaanderen,4.70075,51.18861,Provincie Antwerpen
4702.0,,Rue des ochires,,6929,Daverdisse,Luxembourg,local cafetaria,,,,"Rue des ochires, 6929 Daverdisse, Luxembourg",49.9952488,5.0177517,50.885228,4.028099666666667,Provincie Oost-Vlaanderen,5.208914999999999,50.171994999999995,Provincie Namen
4703.0,,Rue colline du mardasson ,5.0,6600,Bastogne,Luxembourg,centre d interprétation,,,,"Rue colline du mardasson , 6600 Bastogne, Luxembourg",50.009205,5.7383803,51.125525,5.66152,Provincie Limburg,4.0345724999999995,51.0707225,Provincie Oost-Vlaanderen
4704.0,,Boulevard roullier ,1.0,6000,Charleroi,Hainaut,dans le hall d entrée,,,,"Boulevard roullier , 6000 Charleroi, Hainaut",50.417288,4.4488853,50.990587,3.985375,Provincie Oost-Vlaanderen,4.2962,50.43907,Provincie Henegouwen
4705.0,,Avenue de la porallée,40.0,4920,Aywaille,Liège,hall omnisports,,,,"Avenue de la porallée, 4920 Aywaille, Liège",50.4791647,5.6986837,51.22428775,2.9619615,Provincie West-Vlaanderen,3.4640283333333333,51.204476,Provincie Oost-Vlaanderen
4706.0,,Atomiumsquare ,1.0,1020,Brussel,Bruxelles-brussel,"inkom Pool via PO,glvl",,,,"Atomiumsquare , 1020 Brussel, Bruxelles-brussel",50.8947767,4.341444,50.93076,5.166119999999999,Provincie Limburg,4.72166,50.851881500000005,Provincie Vlaams-Brabant
4707.0,,Avenue konrad adenauer ,8.0,1200,Bruxelles,Bruxelles-brussel,accueil,,,,"Avenue konrad adenauer , 1200 Bruxelles, Bruxelles-brussel",50.8508579,4.4490574,50.9230345,4.1864745,Provincie Vlaams-Brabant,3.209022,50.730185999999996,Provincie Henegouwen
4708.0,,Rue warmonceau ,318.0,6000,Charleroi,Hainaut,accueil 1er étage,,,,"Rue warmonceau , 6000 Charleroi, Hainaut",50.425715,4.4647904,50.885139625,4.069410125,Provincie Oost-Vlaanderen,4.342646,50.887914,Brussels Hoofdstedelijk Gewest
4709.0,,Chaussée de binche ,101.0,7000,Mons,Hainaut,accueil,,,,"Chaussée de binche , 7000 Mons, Hainaut",50.4518642,3.9809829,50.07259,4.27928,Provincie Henegouwen,2.945115,51.144771,Provincie West-Vlaanderen
4711.0,,Boulevard d avroy,53.0,4000,Liège,Liège,accueil,,,,"Boulevard d avroy, 4000 Liège, Liège",50.6353953,5.5676214,50.493903333333336,3.5880566666666667,Provincie Henegouwen,6.10739,50.66743,Provincie Luik
4712.0,,Rue stroobants,75.0,1140,Bruxelles,Bruxelles-brussel,couloir vestiaire,,,,"Rue stroobants, 1140 Bruxelles, Bruxelles-brussel",50.8795144,4.3958653,50.803098,4.628809,Provincie Vlaams-Brabant,6.08922,50.70963,Provincie Luik
4713.0,,Rue de doolegt ,6.0,1140,Bruxelles,Bruxelles-brussel,entrée salle de sport,,,,"Rue de doolegt , 1140 Bruxelles, Bruxelles-brussel",50.8781646,4.396854,50.574275,4.461095,Provincie Waals-Brabant,5.90419,50.289665,Provincie Luxemburg
